gameId,blueWins,blueKills,blueDeaths,blueTotalGold,blueGoldDiff
4523526937,1,9,5,17704,1241
4499336831,1,10,9,17817,780
4524374262,1,12,13,17940,-2725
4514266490,0,6,6,16988,37
4516933345,1,9,7,17661,815
4494398674,1,4,3,15755,951
4516930956,0,6,15,15392,-4885
4479819493,0,2,8,13925,-4527
4511791303,1,5,3,16421,1239
4475259574,1,2,3,14535,-988
4519350434,1,7,2,17082,2216
4521669931,0,4,5,15711,-101
4481775600,1,4,4,16087,225
4522586300,0,0,7,13358,-4737
4502626777,1,11,4,18438,3742
4464794186,0,2,5,14485,-1866
4516066047,1,5,1,16222,1997
4440210667,0,2,7,14624,-2794
4495401040,1,11,8,17568,1236
4447457186,0,2,4,15198,-13
4516861860,1,4,3,16313,1128
4464918638,0,5,7,16560,-529
4524558517,0,5,6,15693,-486
4472644738,1,8,10,16403,-1445
4488573145,0,0,4,13720,-2727
4521992457,0,7,4,16599,1036
4516576822,0,5,5,15364,-799
4518094361,0,6,10,14978,-4413
4505841827,0,6,6,16970,-153
4518963462,0,6,12,16851,-2286
4519178537,0,4,5,14893,-1002
4489955666,1,18,6,21893,7125
4468031280,1,5,3,15574,840
4519619414,1,6,8,18155,468
4475955014,1,8,5,16469,248
4496519223,0,1,5,13983,-3832
4509908881,1,14,3,22472,8284
4520631494,1,6,2,16807,1295
4453648603,1,5,9,14996,-3331
4480078875,1,7,5,17477,1049
4423246769,0,7,8,15810,-1305
4471229287,0,3,8,13980,-3739
4525099132,1,5,5,15726,-252
4473558954,0,5,5,15153,-809
4522194078,0,2,5,14695,-2062
4463332138,0,7,7,16106,-84
4489878526,1,6,4,16493,628
4518060637,1,9,5,17099,1344
4464565821,0,4,9,15211,-3848
4502255242,0,6,4,16643,1515
4509558169,0,7,7,16581,462
4468238235,1,10,7,17953,1058
4521525873,0,6,8,16112,-554
4518930107,1,5,7,15637,-460
4480194384,0,5,7,15977,-1130
4515500466,0,2,9,13932,-3919
4519480977,1,6,6,16206,-677
4494773466,0,5,9,16163,-819
4524332447,1,5,4,15296,733
4512351336,1,5,8,15966,-847
4494787893,0,4,2,15555,737
4524443617,1,4,1,16041,1891
4517953840,0,5,9,15239,-3130
4521530707,1,9,8,17049,147
4496627466,1,9,5,17492,687
4472271945,0,2,8,14370,-3180
4452983788,0,7,8,17543,-144
4521397420,0,2,9,13570,-6374
4521748513,0,5,6,15948,-947
4516872097,1,3,6,14339,-3074
4458718389,1,16,10,20084,2098
4481753075,1,4,5,15375,-1270
4523278950,1,3,5,14313,-2089
4522325538,1,9,1,17786,3404
4457626899,1,4,8,16657,-206
4507806528,1,6,4,15994,1396
4495708633,0,5,7,14352,-2475
4509662137,1,5,8,15589,-2111
4485856450,0,8,8,17544,-375
4499846213,0,6,9,16447,-1942
4459583409,1,4,6,15883,-426
4518900099,0,6,10,15693,-2794
4524698581,0,3,13,13737,-7218
4515493524,0,7,3,17019,1175
4518019650,0,3,5,15029,-1420
4458486067,0,6,7,16643,-265
4470313749,1,4,9,15198,-797
4464987653,1,10,5,18625,3201
4474742854,0,6,7,15030,-632
4525016359,1,8,3,18347,2493
4454360834,1,9,4,18458,3158
4508291469,0,7,8,16228,-1127
4504019656,0,9,7,16880,-296
4520878997,1,0,4,14144,-1473
4523302957,0,6,5,16056,810
4455324807,1,7,10,17444,-180
4518444936,1,2,4,14716,-839
4504045676,1,6,3,16443,1030
4521355308,1,3,4,14507,-885
4522798841,0,12,10,17974,186
4519568635,0,3,9,15279,-3702
4467033955,1,8,4,18837,3479
4499944333,0,3,9,14291,-4991
4473436327,0,6,9,15290,-2543
4480001106,1,10,6,17687,1729
4479522740,0,5,7,15742,-1964
4519607930,0,1,3,13942,-1231
4516676610,0,5,6,16452,-445
4499786377,0,5,4,16123,857
4523463399,0,3,9,14725,-2959
4523432309,0,10,11,17151,-1593
4503435524,0,2,5,14616,-1441
4478533693,1,5,4,15862,-292
4525170767,0,14,10,19139,814
4520495410,1,6,6,18409,225
4462889102,1,9,7,18236,2481
4497643259,0,6,3,16991,1116
4458668503,0,2,7,14270,-3519
4523946957,0,11,8,17802,1124
4520778338,1,5,3,17340,2486
4524504649,0,10,4,18959,3373
4497698751,0,3,8,14809,-2595
4514381198,1,8,11,16900,-590
4503150279,1,7,2,16647,3257
4521820831,1,6,3,17149,2610
4477133738,0,7,9,16855,-1297
4434774244,1,10,10,17838,-482
4520597204,1,7,9,16730,-1237
4513193579,0,8,14,16948,-5335
4439857049,1,2,4,13946,-1896
4507610115,1,6,0,16144,1594
4522867926,1,7,6,18248,1989
4511716965,1,9,4,18710,3467
4513358950,0,2,7,14733,-2267
4509363217,0,5,7,15386,-1739
4521222405,0,5,7,15812,-950
4504197539,0,3,5,15553,-1449
4472589919,0,7,5,16549,611
4475225279,1,6,5,16348,-720
4518222649,0,5,5,16115,516
4450233213,1,4,6,17814,2154
4511133368,0,7,9,16884,-1474
4516699298,0,6,12,16038,-3674
4490758389,1,6,8,18198,1549
4524397696,0,3,10,15827,-2683
4520585674,1,6,4,16421,267
4511214856,1,9,7,18107,1417
4500339262,1,7,4,18821,4074
4514094698,0,7,7,16063,-1571
4511489800,1,10,8,19376,2068
4516641337,0,11,8,18345,1959
4524699601,1,8,5,16239,36
4469768643,1,10,4,17596,2031
4519221427,1,7,4,16655,1054
4458337524,1,7,7,17623,724
4508680387,0,9,9,17326,54
4524684326,1,6,3,16628,2050
4486065632,1,6,6,15863,46
4450357226,1,8,7,18698,2078
4521865491,1,14,6,21087,5260
4501754015,0,3,7,15689,-2253
4524614022,1,2,2,14795,204
4491835607,1,16,6,21747,5742
4510513496,0,8,3,18103,2683
4407377509,1,15,7,20822,5040
4491896790,0,5,4,15881,76
4450546493,1,6,5,17342,811
4516319678,0,6,2,16583,2191
4482120889,1,11,5,18544,3046
4520501061,1,6,6,17023,671
4468243911,0,6,7,16190,-158
4506306158,1,9,5,17965,2584
4500958321,1,5,5,16932,1059
4477371609,0,10,12,17793,-1761
4496877385,0,9,8,18096,1827
4446010317,0,7,9,16317,-2448
4496533687,1,4,8,15049,-2088
4475216536,0,11,7,18997,1373
4438038380,0,7,5,17098,1733
4518495220,1,8,8,16459,-335
4518191905,1,10,4,18129,2915
4471147482,0,3,7,14459,-2499
4521231615,1,5,10,16373,-1343
4464937851,0,7,7,16645,-742
4524343815,1,2,7,14010,-3047
4514102884,0,2,5,14780,-1828
4450865114,0,7,8,16740,-1784
4500429958,0,7,7,16812,-260
4518125489,0,7,4,16667,1465
4504929560,1,10,5,17954,2427
4469763796,1,11,3,19278,4230
4523335344,0,5,11,14784,-3584
4524483591,0,3,8,14290,-3260
4450495621,1,9,5,16759,988
4475840580,1,5,2,16929,1398
4458734669,0,3,4,14839,-986
4524802127,1,8,6,16820,439
4475829266,0,8,6,18010,2120
4459200574,0,6,3,16409,1642
4523613345,0,7,5,17456,1480
4484419381,0,7,5,17235,750
4464122036,1,7,3,16934,1714
4524415638,0,5,6,15109,-1493
4524256472,1,7,6,16898,599
4509657547,1,12,11,19237,981
4489404475,1,7,5,16525,67
4498058442,0,3,5,14452,-1404
4523343583,1,8,4,17463,2337
4465280441,0,10,9,18695,601
4523021223,0,4,6,15360,-829
4524774054,1,9,5,17626,2511
4497972211,1,4,3,15429,39
4510968439,1,3,3,15271,-455
4516538758,1,2,5,14961,-2377
4517860890,1,14,3,23424,11467
4518359137,0,8,8,16983,-125
4489197870,0,7,2,17490,2880
4426693677,0,15,6,18863,2789
4523841785,1,12,6,18259,2254
4471429482,1,9,3,17939,3246
4522484081,0,4,5,14695,-1766
4523655915,0,3,12,14299,-4376
4516700251,1,8,3,17328,2357
4513284283,1,9,5,17299,2079
4487406430,1,10,4,18541,4362
4475003668,0,2,7,14854,-3330
4517491140,0,11,6,17816,1488
4524829735,0,7,9,17482,-561
4462050605,1,11,9,19754,1379
4473131351,1,8,8,17928,1250
4467354917,1,6,5,16273,464
4523089972,1,6,7,16473,-628
4524915225,1,5,12,16033,-2746
4518298214,0,12,13,18002,-2340
4523504461,1,13,7,19360,3034
4467077556,0,1,5,14777,-1664
4435875824,0,8,10,16738,-1428
4511873331,1,7,4,17070,1451
4523290421,0,7,10,16995,-1666
4489154940,1,9,7,17896,1076
4521090757,1,2,3,15186,-35
4516555764,0,7,2,17294,2480
4447227454,1,5,2,16443,1717
4523478431,0,5,7,15420,-692
4519775314,1,3,3,14979,-1171
4477340237,1,8,6,16984,469
4523056452,1,7,5,16580,-334
4470414312,1,1,1,14529,924
4476935585,1,5,8,16616,-827
4512472589,1,3,7,15199,-1631
4520844282,0,6,9,16240,-2184
4524808186,0,7,8,15719,-833
4454438289,1,8,10,17231,-1471
4470384241,1,10,4,18945,2542
4517599722,1,8,5,16779,1468
4477434539,1,7,3,17993,2782
4524368575,0,8,9,15782,-2323
4494697495,1,10,5,17910,2786
4520554250,0,7,7,17319,2209
4470048867,1,7,0,17788,4961
4427804202,1,7,6,16304,-61
4522498843,0,3,4,15438,-38
4502099918,1,12,7,18879,1912
4523945577,1,7,5,16987,2407
4468252863,1,6,5,15740,1078
4498654804,0,4,8,15375,-1489
4506261342,0,7,13,16658,-2184
4524963317,1,10,3,18130,3905
4519466762,0,1,2,13486,-1433
4524520097,0,0,6,13421,-3543
4524133023,0,5,11,14587,-3541
4524503051,0,4,4,15741,-425
4524019203,0,8,5,18098,2730
4427502264,1,9,3,18695,4298
4517168876,0,4,8,15549,-1841
4384417283,1,10,3,17951,3022
4452471591,0,12,3,18428,3117
4515772836,1,8,2,16466,2489
4509689834,1,7,1,17056,3515
4523311875,1,9,6,18017,1937
4524763167,1,17,10,22745,4999
4469886384,0,1,7,13998,-5086
4452601584,0,9,7,18012,1194
4523444869,0,5,3,15840,923
4517863926,1,6,4,17784,1500
4513809360,1,8,4,18167,2691
4491456543,1,10,1,18795,4498
4452529666,1,8,5,17999,2711
4522671632,1,7,5,17381,1300
4456677220,0,2,10,14194,-5553
4465078328,0,5,4,15732,17
4474570659,1,11,6,18335,2498
4478150249,1,9,8,17785,1323
4505177490,1,8,4,16911,2265
4521738539,1,16,6,21442,5956
4497526633,0,3,4,14652,-1075
4521775433,1,5,8,16936,-301
4521049898,0,6,9,15821,-3364
4460661408,1,7,4,17863,3109
4514331863,1,16,7,20300,3309
4493828380,0,5,6,15964,-226
4519552784,0,11,9,18172,1390
4507707770,0,6,13,15662,-3983
4498286628,0,0,10,12863,-5961
4457117855,1,11,9,19236,2249
4520613547,0,4,9,16500,-981
4466299891,1,2,5,15292,-1774
4522859590,1,11,4,19677,6581
4518065335,0,5,10,15660,-2602
4486171002,1,4,12,15639,-2608
4517966226,1,5,5,16746,1066
4474190443,1,5,10,15042,-3052
4510356766,0,1,3,13496,-2452
4450209621,0,8,9,17421,-1330
4486168054,0,5,11,15696,-2942
4516176117,0,3,5,15577,-546
4449958772,1,8,9,17563,268
4521375330,0,5,4,15387,-501
4523588763,0,2,7,14612,-2541
4464945993,0,8,7,17898,942
4522081916,1,9,9,18376,653
4441440280,0,8,4,17235,2203
4522688117,0,2,6,13736,-3593
4523544390,0,10,7,16818,283
4454366358,1,14,8,19950,3657
4483489256,0,8,4,16840,793
4415032113,0,3,12,13961,-4731
4520742612,0,4,8,15404,-1332
4523054835,1,5,4,15481,-253
4487385988,1,6,2,16751,832
4523430704,1,9,6,18447,1745
4489459707,1,7,7,16983,-355
4511713193,0,2,6,14596,-1883
4525047411,1,5,2,16622,2061
4489800281,1,6,8,16730,-828
4459617456,0,8,4,18073,2364
4455082508,1,9,4,18622,2962
4481697328,0,9,4,16730,178
4524733068,1,7,10,15724,-3798
4467510471,0,5,10,16161,-3761
4461499793,0,4,4,16175,684
4517495714,0,3,7,15355,-2215
4513692486,1,10,4,18504,3446
4518395320,0,8,9,17147,-1546
4507369591,1,1,2,16616,1384
4523635289,1,7,2,15471,708
4515501077,0,7,9,17075,-1075
4467214068,0,2,10,14519,-3798
4509867417,1,8,4,18664,3326
4452432602,0,5,6,14768,-2337
4455468976,1,4,7,15859,-898
4464899636,0,12,8,19432,2939
4498068359,1,3,7,15412,-3768
4445596529,0,4,6,15306,-1171
4522667273,0,5,10,16377,-2167
4494477882,1,8,6,16563,498
4518601095,1,10,4,18879,4513
4522111374,0,5,12,14656,-4201
4513214644,0,1,8,13129,-4800
4494829301,1,5,2,16256,2050
4525014650,0,3,4,15179,-657
4474762590,1,6,3,17384,2245
4524613194,1,12,3,18280,4254
4524942450,0,9,7,18253,1156
4524496142,0,1,2,14722,-455
4511256473,1,8,7,18593,2277
4520896282,1,8,7,17345,928
4507095951,0,9,2,18804,4607
4523319289,1,3,5,15597,200
4523556963,1,7,5,16460,1068
4477722097,0,3,1,16156,1639
4451375141,1,7,3,16463,1305
4441428673,1,7,5,17541,1764
4518734421,0,5,10,15020,-2620
4524583586,1,4,6,14687,-2142
4475129478,0,4,6,15502,-938
4470213868,1,6,2,17413,2646
4495019552,0,3,4,16001,-54
4516351338,0,4,7,17040,293
4523865628,0,4,7,15920,-1138
4521894738,1,9,8,17408,360
4515724067,0,5,7,16394,-127
4518804913,0,2,5,13408,-3160
4517985377,1,8,9,17697,118
4516590665,1,5,12,15708,-3205
4459022414,1,11,11,18409,-206
4499681914,0,1,13,12622,-6954
4523717374,1,9,3,17503,2471
4503795353,1,7,8,16936,-96
4479934294,0,3,5,14622,-1567
4518016212,1,6,6,16266,920
4521431219,0,3,4,15240,-1279
4518409381,1,5,7,16911,681
4521225915,0,1,9,14055,-3872
4446116098,1,7,5,17227,1329
4518127728,0,4,8,15525,-1784
4495179602,0,2,12,14199,-7911
4520400316,1,5,4,16610,828
4524014762,0,1,6,14307,-3418
4482132906,1,9,3,16646,2522
4520518114,0,4,10,15316,-2882
4511949314,1,4,8,14834,-2714
4508820253,1,6,4,16027,276
4456615224,0,3,5,15631,-704
4422263673,0,4,9,15114,-1210
4520495529,1,6,3,16929,1101
4517796937,1,10,9,17828,371
4521686224,0,2,6,14062,-2226
4520004131,1,5,5,15885,-508
4523884002,0,1,7,13976,-2971
4524469798,1,8,6,16898,734
4522236632,1,5,7,16535,956
4523047693,0,7,3,16847,1840
4511021907,0,4,8,15937,-2138
4451654412,0,1,12,13453,-5403
4511234219,0,4,9,17071,-1763
4523608047,0,4,7,16224,-294
4520980725,1,16,7,19776,2806
4525247260,1,9,1,17461,3119
4493967269,0,8,7,16355,-495
4523611140,1,7,2,17325,2905
4498878998,1,5,8,16391,-842
4524164148,1,4,4,16938,1881
4524951656,0,4,15,15316,-2883
4519000412,0,1,7,12300,-5394
4519887278,0,4,11,15373,-4432
4516971846,0,1,3,15196,52
4423842693,1,7,6,17184,1835
4494910229,1,4,6,16135,173
4494910651,0,2,5,14658,-1957
4436906182,1,4,6,15420,-1633
4523647103,1,9,6,18130,2635
4492589905,1,1,3,15119,-326
4524762045,1,9,1,17101,3157
4500567604,1,5,4,15832,-386
4495292630,1,3,7,15088,-1685
4502360734,1,3,3,16213,1962
4511778720,1,8,2,17300,2298
4521806282,1,8,6,16818,588
4423897951,0,9,13,17163,-2880
4485735117,1,4,5,15522,-1071
4518381780,0,8,10,16991,-1001
4467510669,1,9,7,17556,1253
4519411417,1,9,6,17359,887
4480113908,0,12,11,18849,702
4500843362,1,4,6,15260,-1443
4473499451,1,9,4,18307,3113
4521425528,0,7,11,15363,-2151
4496874595,0,7,9,17543,204
4513961751,1,10,9,18513,710
4522165708,1,6,8,15913,-483
4491875550,1,7,5,16605,-643
4484202085,0,9,9,17641,436
4477061244,1,9,5,18564,2005
4509467207,1,4,4,15588,192
4463147006,1,4,5,14722,-675
4448381986,0,7,7,16531,-869
4520650822,0,3,3,15471,-390
4512033848,1,7,5,17271,2369
4523404428,1,8,2,17351,3251
4468160343,0,2,6,14869,-1642
4517237029,0,6,9,16534,-1256
4423066417,1,6,10,16226,-1613
4458628043,1,6,3,16847,2341
4492021851,1,8,11,16583,-1635
4467412400,0,1,3,15573,66
4519181878,1,10,9,17770,995
4525006118,0,4,3,15850,1207
4464700538,1,1,4,13756,-3750
4442297652,0,5,9,15192,-3240
4449732140,1,9,4,17611,1706
4523370740,1,4,6,14796,-2183
4523422751,1,8,0,18519,5222
4512135752,1,4,2,15750,755
4524590914,0,7,11,15967,-2068
4492859847,0,6,7,16777,295
4432528181,1,8,5,17145,2563
4511606609,1,7,7,17309,763
4517186404,1,10,9,19219,2346
4523069290,1,6,5,16164,113
4437610399,0,7,7,17220,135
4443355005,1,5,5,14527,-1063
4491275026,0,2,3,14355,59
4525087986,1,10,3,18672,3579
4524444788,1,5,6,16481,563
4483466671,0,7,6,18376,2595
4497898410,0,2,12,13899,-6134
4519814636,1,5,5,16345,1284
4446530367,1,7,5,17964,4042
4522433326,0,1,1,14591,-817
4460577454,1,4,4,16486,1118
4467040856,1,6,2,16636,1833
4474081068,1,4,3,17585,3052
4524916446,0,3,9,16233,-3559
4475799088,0,8,12,16830,-1619
4469524745,1,9,6,19257,3766
4522819345,1,5,2,16977,1807
4464132605,1,4,3,15517,697
4524919895,0,12,7,17810,532
4487949921,0,5,5,15454,-824
4460536979,1,12,1,18048,4294
4525009804,0,7,6,16938,206
4494315859,1,9,4,18587,2851
4515468378,1,2,10,13711,-4331
4457802737,1,6,1,17687,4039
4475997366,0,6,3,17170,2241
4498029734,0,7,6,17055,567
4516562563,0,9,6,16760,226
4513270155,0,5,13,15680,-3865
4524115285,0,4,9,13670,-6282
4470543217,1,14,8,20305,3072
4466899490,1,5,6,16209,55
4421794878,1,13,8,20860,4299
4439533081,0,4,4,16180,1338
4424234082,1,8,3,17608,2185
4482198928,0,9,11,17248,-109
4515946724,1,6,4,17025,1196
4523056736,0,3,8,14451,-3028
4450343886,0,8,7,17169,734
4521921939,0,6,6,15908,-1035
4521986656,1,2,8,14948,-3669
4523281045,0,8,12,16941,-1833
4474915935,1,9,10,18410,714
4429865093,0,5,6,15288,-1652
4475519320,0,1,6,13446,-4840
4472501015,1,8,5,18802,3247
4522527253,1,5,2,16398,1343
4476639744,0,4,4,15778,36
4526971501,0,3,3,14634,-879
4503041917,1,2,9,14269,-3941
4519327401,0,6,8,16031,-987
4467537493,0,3,8,13817,-3294
4512808961,0,5,11,16280,-2198
4472483704,1,3,8,14823,-3916
4514660539,1,9,9,17174,-1342
4470658458,1,8,4,17349,1942
4506057736,0,1,5,13235,-2466
4472131838,0,6,10,16231,-1535
4464848388,1,4,5,15255,-965
4493734272,1,2,5,15337,-1676
4527017223,1,9,6,18050,2847
4478592146,1,4,2,15730,1383
4447547106,0,2,3,14752,-439
4508188493,1,9,5,17578,1989
4484146794,1,5,6,15397,-775
4523808167,0,8,6,17012,872
4500724232,1,2,2,14886,762
4474893713,1,12,7,19592,3214
4505729756,0,7,9,17550,175
4518473968,1,7,6,17106,1138
4475507866,0,8,7,17977,1062
4505127174,1,6,2,16953,2348
4514341381,0,2,10,13550,-4770
4505220147,0,4,11,15224,-3595
4508120759,1,9,3,18582,3881
4473949665,1,15,3,21202,6577
4459896509,0,7,5,16066,-1247
4496832374,1,9,6,18077,1669
4496136877,0,3,3,16042,580
4525596664,1,4,4,14781,165
4522256108,0,7,11,15904,-1597
4521874252,1,4,5,15281,-736
4465964389,0,4,8,14795,-3431
4518589161,1,3,7,15065,-2560
4521148922,1,9,5,19011,3451
4527257242,0,6,4,16366,1980
4478190403,1,7,9,16709,-629
4470068491,1,5,4,15798,-361
4527293021,1,5,3,15239,742
4510120989,1,8,6,17287,886
4526615576,1,3,5,14788,-166
4525354292,1,7,5,16736,433
4447620478,0,7,9,16876,31
4510923222,0,4,8,14563,-3004
4527100931,0,3,5,15912,1034
4500484679,0,5,5,16624,1060
4387767645,1,10,7,19018,3126
4463387399,1,6,7,16682,-257
4484373881,0,6,4,17249,1095
4494726186,1,4,6,15727,-84
4472805332,0,4,6,14962,-1672
4501013939,0,6,2,17390,1644
4478907514,1,7,10,16632,-1069
4496688229,1,5,3,16706,1352
4522642789,0,2,1,14969,816
4485749610,1,4,5,16630,-159
4494913568,0,7,11,17037,-1896
4492541051,0,7,2,16729,2248
4489966675,1,5,5,16281,128
4462339976,1,6,4,16375,1389
4483417316,1,7,4,16849,1116
4525386289,1,10,2,18195,4358
4491961923,1,4,7,15825,-306
4476239097,1,11,7,18483,2915
4505326762,0,10,6,18270,1927
4503121126,0,9,6,17372,1491
4505476136,1,11,4,19582,4267
4437519921,1,5,4,16823,1409
4502105412,1,9,4,18264,2188
4527083339,0,3,10,15142,-3107
4492536033,0,5,8,16396,-1640
4503471693,1,4,7,15434,-1806
4446019299,1,6,3,18564,4518
4514189275,0,8,6,17304,1127
4472984936,0,8,5,17785,2597
4524360641,1,8,4,17299,2406
4486292796,0,7,11,15528,-3546
4526660217,0,6,5,16532,1920
4464579175,0,6,4,16279,1079
4513797565,1,11,5,19245,3108
4525790279,1,1,5,14998,-1431
4525378713,1,6,7,15391,-1595
4526119590,0,11,8,18459,1536
4486673822,0,4,7,15535,-1608
4527311362,1,6,1,17226,2955
4526731314,1,5,6,15743,-720
4527438398,0,2,5,14659,-492
4509798845,0,7,10,15674,-3579
4494519313,1,13,1,20699,7721
4525841873,0,10,3,17631,3436
4423286445,1,5,5,16282,813
4520535249,0,3,7,14249,-3144
4525957901,0,12,11,18159,-48
4527580524,0,6,8,15666,-2468
4507977385,0,1,8,13305,-4849
4527276580,1,6,3,16563,1786
4492402947,1,11,4,18339,4128
4465778231,1,11,8,17666,-184
4525945440,0,4,9,15315,-2881
4413135878,1,12,5,18628,2863
4526385006,1,7,3,17342,2783
4450382199,0,7,8,18000,1157
4493638317,1,3,4,15318,-942
4495435379,1,9,5,17795,1367
4525318046,0,6,8,16351,-2929
4508240261,0,4,5,14842,-1992
4500702023,1,2,3,15439,567
4526265096,1,9,6,16994,446
4502952363,0,7,7,16250,-1661
4502881141,0,2,12,14789,-5163
4525913834,1,3,4,14830,-572
4509818939,0,1,7,14252,-4219
4465705901,0,6,13,17300,-2604
4521267611,0,10,12,17391,-3064
4462172750,0,5,10,15600,-2689
4526606861,1,8,4,16134,857
4518326207,1,11,4,18470,3418
4500166392,0,3,6,15298,-1317
4457440450,1,5,3,15849,1236
4527168732,1,5,7,15793,-1254
4525121314,1,1,2,14392,337
4486403546,0,6,4,15508,-745
4500454224,1,2,8,15467,-2524
4468830390,1,14,9,19904,2685
4475483826,1,9,10,17206,-621
4482162285,0,7,7,16600,-335
4526326403,1,5,6,16154,-773
4505381555,0,5,7,15218,-2060
4496853150,1,5,7,15135,-2497
4472605223,0,3,6,14980,-2958
4466967958,1,7,4,16283,-30
4527110786,1,3,2,14706,207
4527059473,0,12,5,18508,1442
4477719459,0,5,6,18324,2215
4486740435,0,4,13,14969,-4486
4525969441,1,4,3,15116,-434
4526523308,0,5,5,15752,-717
4473772500,0,10,3,19056,4312
4489837555,0,5,4,16412,980
4489653837,1,8,4,17773,2898
4476985915,0,3,5,14710,-1799
4526251344,0,8,9,17543,304
4476720209,1,6,4,15981,354
4468743739,0,8,8,17570,124
4456176215,0,3,7,14505,-4531
4446200696,0,5,7,17618,1000
4524793745,1,11,10,18858,878
4522643294,0,4,9,15400,-2564
4456827660,1,8,5,17355,1890
4457100198,0,5,3,15999,497
4483595782,1,8,6,18262,2537
4523286020,0,6,7,15514,-1640
4525800444,1,9,3,16678,1351
4525204773,0,6,5,16660,850
4465375225,1,8,2,17392,2865
4519991058,1,7,3,16674,2176
4468650585,0,5,9,15703,-1678
4495217197,1,5,0,16797,2234
4510761424,1,7,8,17606,290
4477447417,1,6,9,15993,-1607
4525989643,1,7,5,16622,753
4497696872,0,6,4,15807,239
4519502337,1,9,6,18555,2976
4503465904,1,10,2,18826,5616
4515736487,0,4,8,14787,-2404
4527053268,1,8,6,18675,2125
4506306912,1,7,5,17106,450
4513247424,1,6,7,16956,-172
4523498928,0,2,9,13879,-4267
4495323290,1,4,3,15164,-185
4500110259,1,6,2,16849,2094
4506588820,1,6,8,16914,302
4500342902,0,7,7,16728,102
4476043495,1,8,6,16694,370
4517507024,0,5,6,15826,-1177
4437156744,0,5,13,15558,-3180
4526838859,0,4,6,14053,-3045
4514633280,0,14,11,20887,2049
4410019021,1,4,6,15373,-1323
4467282089,1,8,4,17522,2392
4460835266,1,9,7,17088,262
4456181584,0,6,6,16968,423
4502793197,1,10,5,17987,1810
4526544646,1,6,7,16871,-89
4473393506,1,11,4,19035,4481
4488853318,0,2,9,13380,-4446
4468293476,1,3,3,15834,324
4510832463,0,5,7,15209,-1517
4469425272,1,3,2,16426,2063
4473941338,0,4,11,15358,-3019
4497766397,0,6,7,15894,-399
4511315940,1,2,2,14092,-1999
4524830174,1,10,2,17559,3158
4525115790,0,2,4,15847,647
4486000436,0,3,9,15280,-2034
4515427154,0,6,9,18187,299
4500244269,0,5,5,15509,-1335
4474956980,1,6,3,16319,1589
4515231062,0,4,9,14588,-2627
4499863965,1,8,10,16748,-1579
4509741728,1,6,6,16516,366
4477615327,0,7,4,17256,1177
4515404379,0,7,7,16396,-2
4526316157,0,4,13,14539,-6139
4468400169,1,3,4,14657,-987
4471975610,0,10,13,18656,42
4524765561,0,5,7,16609,-265
4526274055,0,4,8,15299,-2489
4465134989,1,6,3,16942,2032
4471999593,0,6,3,15365,-136
4519724135,0,8,10,16052,-1825
4458421453,1,7,7,16875,-191
4497697674,1,6,2,16623,1792
4506593398,1,8,6,16813,70
4527001202,0,7,12,16763,-1469
4486327611,0,5,16,14603,-6185
4475432693,1,10,4,18005,2962
4492524476,1,5,9,15274,-2538
4522440155,0,1,2,15216,99
4518707192,1,8,3,17756,2510
4526832439,1,6,6,17476,1408
4491140067,0,9,3,18017,2917
4475394181,0,6,5,15531,-537
4483792624,0,4,8,14799,-3590
4526372741,1,10,4,18009,3026
4484936763,0,5,8,16265,-1195
4483500225,0,4,4,15023,-814
4454378934,0,9,8,17083,67
4527044797,0,5,10,15954,-2527
4485840157,0,6,8,16892,-44
4512836783,1,1,2,14583,262
4500382908,0,6,7,16802,-1599
4479461412,0,8,9,16957,-206
4472849009,0,5,6,15817,-27
4527482253,0,5,11,17219,-1213
4525023714,0,4,7,15424,-1933
4508533364,1,8,8,16502,342
4491827833,0,5,10,16324,-943
4497776955,0,2,4,14532,-1021
4505239658,0,4,5,14644,-1367
4460445038,0,5,7,16616,-47
4521826058,0,1,4,14754,-1769
4514596262,0,2,7,14242,-2954
4508289353,1,8,2,17083,2877
4526805817,1,10,3,19716,5656
4520336674,1,10,4,18401,3668
4447974687,0,7,9,17359,1
4467316184,1,7,6,17742,2294
4502847039,1,2,4,14431,-940
4410127520,1,9,3,18125,2828
4477684980,1,6,8,17210,1091
4494648390,0,6,8,15697,-1237
4510873008,1,3,8,14591,-2658
4475515736,0,4,7,14488,-3152
4490720316,1,9,6,18869,4242
4522686444,0,6,5,16682,598
4483425458,0,7,13,15898,-2787
4496718092,0,6,10,15485,-2650
4526112177,0,7,8,16667,-692
4481856648,0,5,6,16182,-667
4410060427,0,5,5,16574,803
4517859191,0,3,11,14595,-3619
4444221942,0,9,4,18856,3002
4505284268,0,3,10,14826,-3607
4493848070,0,6,6,16237,-958
4522621799,1,8,5,18731,2892
4462890794,1,5,5,15443,-997
4508148812,1,6,6,16820,472
4526758448,0,1,3,14997,-465
4496622570,1,7,8,16653,23
4458921343,0,9,2,17781,3422
4525953112,1,9,2,17936,3350
4520910762,1,3,3,16769,1316
4527318012,0,7,6,16714,91
4526279428,0,1,12,13517,-5338
4524675236,1,5,5,15514,-343
4484689883,0,5,5,16131,874
4526519393,0,3,4,15613,-468
4470019953,1,6,5,16678,1401
4525860458,1,6,2,17311,2781
4439121035,1,5,3,16703,1051
4514482057,0,2,19,12403,-10329
4464561037,1,5,9,15585,-2864
4464746011,1,8,4,16558,241
